  21.50000,  77.14545,  77.18109,  77.11881,  76.87603,  76.84510
  21.60000,  77.14621,  77.18199,  77.11944,  76.87560,  76.84463
  21.70000,  77.14697,  77.18288,  77.12008,  76.87518,  76.84416
  21.80000,  77.14774,  77.18378,  77.12072,  76.87476,  76.84370
  21.90000,  77.14852,  77.18469,  77.12137,  76.87434,  76.84323
  22.00000,  77.14930,  77.18559,  77.12202,  76.87392,  76.84277
  22.10000,  77.15009,  77.18650,  77.12268,  76.87350,  76.84231
  22.20000,  77.15088,  77.18741,  77.12334,  76.87309,  76.84185
  22.30000,  77.15168,  77.18832,  77.12401,  76.87268,  76.84139
  22.40000,  77.15249,  77.18924,  77.12468,  76.87227,  76.84093
  22.50000,  77.15330,  77.19015,  77.12536,  76.87186,  76.84048
  22.60000,  77.15411,  77.19107,  77.12604,  76.87146,  76.84003
  22.70000,  77.15493,  77.19199,  77.12673,  76.87106,  76.83958
  22.80000,  77.15575,  77.19291,  77.12742,  76.87066,  76.83913
  22.90000,  77.15658,  77.19383,  77.12811,  76.87026,  76.83868
  23.00000,  77.15741,  77.19475,  77.12881,  76.86986,  76.83824
  23.10000,  77.15825,  77.19567,  77.12951,  76.86947,  76.83780
  23.20000,  77.15909,  77.19659,  77.13022,  76.86907,  76.83736
  23.30000,  77.15993,  77.19751,  77.13093,  76.86868,  76.83692
  23.40000,  77.16078,  77.19843,  77.13164,  76.86830,  76.83648
  23.50000,  77.16163,  77.19935,  77.13235,  76.86791,  76.83605
  23.60000,  77.16249,  77.20027,  77.13307,  76.86753,  76.83561
  23.70000,  77.16334,  77.20118,  77.13379,  76.86715,  76.83518
  23.80000,  77.16420,  77.20210,  77.13451,  76.86677,  76.83476
  23.90000,  77.16506,  77.20301,  77.13524,  76.86639,  76.83433
  24.00000,  77.16593,  77.20392,  77.13596,  76.86601,  76.83391
  24.10000,  77.16679,  77.20483,  77.13669,  76.86564,  76.83348
  24.20000,  77.16766,  77.20573,  77.13742,  76.86527,  76.83306
  24.30000,  77.16853,  77.20663,  77.13815,  76.86490,  76.83265
  24.40000,  77.16940,  77.20753,  77.13888,  76.86453,  76.83223
  24.50000,  77.17027,  77.20842,  77.13961,  76.86417,  76.83182
  24.60000,  77.17114,  77.20931,  77.14035,  76.86381,  76.83140
  24.70000,  77.17201,  77.21019,  77.14108,  76.86345,  76.83099
  24.80000,  77.17289,  77.21107,  77.14181,  76.86309,  76.83059
  24.90000,  77.17376,  77.21195,  77.14255,  76.86273,  76.83018
  25.00000,  77.17463,  77.21282,  77.14328,  76.86238,  76.82978
  25.10000,  77.17551,  77.21369,  77.14401,  76.86202,  76.82937
  25.20000,  77.17638,  77.21455,  77.14475,  76.86167,  76.82897
  25.30000,  77.17725,  77.21540,  77.14548,  76.86132,  76.82858
  25.40000,  77.17812,  77.21625,  77.14621,  76.86098,  76.82818
